nheyozhinji	n h e j o ʒ i nd͡ʒ i
nhika	n h i k a
nhikiti	n h i k i t i
nhimbe	n h i mb e
nhimuramwaka	n h i m u r a m w a k a
nhindi	n h i nd i
nhindiri	n h i nd i r i
nhingi	n h i ŋɡ i
nhingirikiri	n h i ŋɡ i r i k i r i
nhinhi	n h i n h i
nhire	n h i r e
nhiriri	n h i r i r i
nhiwa	n h i w a
nhiwatiwa	n h i w a t i w a
nhiyo	n h i j o
nhodzeri	n h o d͡z e r i
nhohwe	n h o h w e
nhoko	n h o k o
nhokodza	n h o k o d͡z a
nhokwara	n h o k w a r a
nhokwe	n h o k w e
nhomba	n h o mb a
nhombo	n h o mb o
nhonda	n h o nd a
nhondanhoko	n h o nd a n h o k o
nhondanhuka	n h o nd a n h u k a
nhondekedzo	n h o nd e k e d͡z o
nhondero	n h o nd e r o
nhondo	n h o nd o
nhondoro	n h o nd o r o
nhongo	n h o ŋɡ o
nhongonya	n h o ŋɡ o ɲ a
nhongora	n h o ŋɡ o r a
nhongoradatu	n h o ŋɡ o r a d a t u
nhongorahweva	n h o ŋɡ o r a h w e ʋ a
nhongwa	n h o ŋɡ w a
nhonho	n h o n h o
nhoo	n h o o
nhooina	n h o o i n a
nhooshanu	n h o o ʃ a n u
nhoozhinji	n h o o ʒ i nd͡ʒ i
nhopi	n h o p i
nhoro	n h o r o
nhoroondo	n h o r o o nd o
nhoto	n h o t o
nhova	n h o ʋ a
nhovo	n h o ʋ o
nhu	n h u
nhubu	n h u b u
nhuka	n h u k a
nhukira	n h u k i r a
nhumba	n h u mb a
nhumbana	n h u mb a n a
nhumbi	n h u mb i
nhumbu	n h u mb u
nhume	n h u m e
nhunda	n h u nd a
nhunde	n h u nd e
nhundiramutsime	n h u nd i r a m u t͡s i m e
nhundu	n h u nd u
nhunduru	n h u nd u r u
nhundurwa	n h u nd u r w a
nhunga	n h u ŋɡ a
nhungamakore	n h u ŋɡ a m a k o r e
nhungamiri	n h u ŋɡ a m i r i
nhungo	n h u ŋɡ o
nhungu	n h u ŋɡ u
nhunguru	n h u ŋɡ u r u
nhunzi	n h u nz i
nhuri	n h u r i
nhurika	n h u r i k a
nhurikidzwa	n h u r i k i d͡z w a
nhururwa	n h u r u r w a
nhuta	n h u t a
nhutirwa	n h u t i r w a
nhuvi	n h u ʋ i
niamey	n i a m e j
nicaragua	n i a r a ɡ u a
nicosia	n i o s i a
nielsen	n i e l s e n
nigel	n i ɡ e l
niger	n i ɡ e r
nigeria	n i ɡ e r i a
nika	n i k a
nile	n i l e
ninga	n i ŋɡ a
ninkare	n i n k a r e
nitrogen	n i t r o ɡ e n
niue	n i u e
niyakari	n i j a k a r i
niyoni	n i j o n i
njandaya	nd͡ʒ a nd a j a
njani	nd͡ʒ a n i
njanja	nd͡ʒ a nd͡ʒ a
njanji	nd͡ʒ a nd͡ʒ i
njanjibodzi	nd͡ʒ a nd͡ʒ i b o d͡z i
njanjimotsi	nd͡ʒ a nd͡ʒ i m o t͡s i
njari	nd͡ʒ a r i
njedzana	nd͡ʒ e d͡z a n a
njee	nd͡ʒ e e
njem	nd͡ʒ e m
njenje	nd͡ʒ e nd͡ʒ e
njenjere	nd͡ʒ e nd͡ʒ e r e
njera	nd͡ʒ e r a
njere	nd͡ʒ e r e
njeru	nd͡ʒ e r u
njesa	nd͡ʒ e s a
njinga	nd͡ʒ i ŋɡ a
njiri	nd͡ʒ i r i
njiru	nd͡ʒ i r u
njiva	nd͡ʒ i ʋ a
njodzi	nd͡ʒ o d͡z i
njororo	nd͡ʒ o r o r o
njube	nd͡ʒ u b e
njuga	nd͡ʒ u ɡ a
njuma	nd͡ʒ u m a
njuzu	nd͡ʒ u z u
nkala	n k a l a
nkalala	n k a l a l a
nkalwe	n k a l w e
nkambakani	n k a mb a k a n i
nkanga	n k a ŋɡ a
nkata	n k a t a
nkatazo	n k a t a z o
nkateko	n k a t e k o
nkava	n k a ʋ a
nkembo	n k e mb o
nketa	n k e t a
nkhadze	n k h a d͡z e
nkhata	n k h a t a
nkhonde	n k h o nd e
nkola	n k o l a
nkolimbo	n k o l i mb o
nkolwa	n k o l w a
nkombe	n k o mb e
nkomo	n k o m o
nkonde	n k o nd e
nkondwa	n k o nd w a
nkonga	n k o ŋɡ a
nkonge	n k o ŋɡ e
nkono	n k o n o
nkonya	n k o ɲ a
nkorang	n k o r a ŋɡ
nkore	n k o r e
nkovu	n k o ʋ u
nkrumah	n k r u m a h
nkula	n k u l a
nkulumane	n k u l u m a n e
nkulungwani	n k u l u ŋɡ w a n i
nkundu	n k u nd u
nkungu	n k u ŋɡ u
nlolo	n l o l o
nlongi	n l o ŋɡ i
nlungu	n l u ŋɡ u
noah	n o a h
nohunyanzvi	n o h u ɲ a nzʷ i
noka	n o k a
noko	n o k o
nokuzola	n o k u z o l a
nomalanga	n o m a l a ŋɡ a
nomunzi	n o m u nz i
nomutemo	n o m u t e m o
nomwe	n o m w e
nomwene	n o m w e n e
nonda	n o nd a
nondekedzo	n o nd e k e d͡z o
nondo	n o nd o
nonganonga	n o ŋɡ a n o ŋɡ a
nongera	n o ŋɡ e r a
nongola	n o ŋɡ o l a
noni	n o n i
noon	n o o n
noreg	n o r e ɡ
norge	n o r ɡ e
normani	n o r m a n i
norrland	n o r r l a nd
north	n o r t h
northern	n o r t h e r n
norton	n o r t o n
norupiri	n o r u p i r i
norusarura	n o r u s a r u r a
noruweyi	n o r u w e j i
norway	n o r w a j
nos	n o s
notshi	n o t͡s h i
nouakchott	n o u a k t͡ʃ o t t
noum	n o u m
nova	n o ʋ a
noviolet	n o ʋ i o l e t
novo	n o ʋ o
nowy	n o w j
nsalamu	n s a l a m u
nsamba	n s a mb a
nsambu	n s a mb u
nsansa	n s a n s a
nsari	n s a r i
nseke	n s e k e
nsenga	n s e ŋɡ a
nshala	n ʃ a l a
nshinga	n ʃ i ŋɡ a
nshushi	n ʃ u ʃ i
nsibuko	n s i b u k o
nsimbi	n s i mb i
nsinde	n s i nd e
nsindo	n s i nd o
nsinga	n s i ŋɡ a
nsomo	n s o m o
nsonda	n s o nd a
nsongi	n s o ŋɡ i
nsongo	n s o ŋɡ o
nsuku	n s u k u
nsumbi	n s u mb i
nswangani	n s w a ŋɡ a n i
ntala	n t a l a
ntcham	n t t͡ʃ a m
ntebe	n t e b e
ntegeka	n t e ɡ e k a
ntela	n t e l a
ntembo	n t e mb o
nthengo	n t h e ŋɡ o
ntini	n t i n i
ntiyiso	n t i j i s o
ntlawa	n t l a w a
ntokoto	n t o k o t o
ntola	n t o l a
ntombela	n t o mb e l a
ntombizodwa	n t o mb i z o d w a
ntondo	n t o nd o
ntonga	n t o ŋɡ a
ntongo	n t o ŋɡ o
ntsako	n t͡s a k o
ntseke	n t͡s e k e
ntsengo	n t͡s e ŋɡ o
ntseso	n t͡s e s o
ntshinyi	n t͡s h i ɲ i
ntsholo	n t͡s h o l o
ntsindza	n t͡s i nd z a
ntsongo	n t͡s o ŋɡ o
ntumbuluko	n t u mb u l u k o
ntumi	n t u m i
ntunga	n t u ŋɡ a
nubhia	n u b̤ i a
nuclear	n u l e a r
nuer	n u e r
nugunu	n u ɡ u n u
nuku	n u k u
number	n u mb e r
numeri	n u m e r i
nundu	n u nd u
nunga	n u ŋɡ a
nungo	n u ŋɡ o
nungu	n u ŋɡ u
nupe	n u p e
nutty	n u t t j
nuvhuku	n u v u k u
nwara	n w a r a
nwiwa	n w i w a
nxele	n e l e
nya	ɲ a
nyabando	ɲ a b a nd o
nyabango	ɲ a b a ŋɡ o
nyabepu	ɲ a b e p u
nyabeze	ɲ a b e z e
nyabinde	ɲ a b i nd e
nyabira	ɲ a b i r a
nyabire	ɲ a b i r e
nyachitu	ɲ a t͡ʃ i t u
nyachoto	ɲ a t͡ʃ o t o
nyadenga	ɲ a d e ŋɡ a
nyadongo	ɲ a d o ŋɡ o
nyadzayo	ɲ a d͡z a j o
nyadzi	ɲ a d͡z i
nyagumbo	ɲ a ɡ u mb o
nyagura	ɲ a ɡ u r a
nyahora	ɲ a h o r a
nyahuye	ɲ a h u j e
nyai	ɲ a i
nyaira	ɲ a i r a
nyajena	ɲ a d͡ʒ e n a
nyaka	ɲ a k a
nyakabau	ɲ a k a b a u
nyakale	ɲ a k a l e
nyakambariro	ɲ a k a mb a r i r o
nyakanyaka	ɲ a k a ɲ a k a
nyakanyanga	ɲ a k a ɲ a ŋɡ a
nyakasikana	ɲ a k a s i k a n a
nyakatika	ɲ a k a t i k a
nyakato	ɲ a k a t o
nyakatohwa	ɲ a k a t o h w a
nyakotyo	ɲ a k o t j o
nyaku	ɲ a k u
nyakubereka	ɲ a k u b e r e k a
nyakudirwa	ɲ a k u d i r w a
nyakujara	ɲ a k u d͡ʒ a r a
nyakumhan	ɲ a k u m̤ a n
nyakupara	ɲ a k u p a r a
nyakurai	ɲ a k u r a i
nyakurerwa	ɲ a k u r e r w a
nyakuta	ɲ a k u t a
nyakuwedzwa	ɲ a k u w e d͡z w a
nyakyusa	ɲ a k j u s a
nyama	ɲ a m a
nyamafingu	ɲ a m a f i ŋɡ u
nyamakope	ɲ a m a k o p e
nyamande	ɲ a m a nd e
nyamanhindi	ɲ a m a n h i nd i
nyamanyoka	ɲ a m a ɲ o k a
nyamanzere	ɲ a m a nz e r e
nyamapanda	ɲ a m a p a nd a
nyamara	ɲ a m a r a
nyamari	ɲ a m a r i
nyamaruru	ɲ a m a r u r u
nyamatsatse	ɲ a m a t͡s a t͡s e
nyamauya	ɲ a m a u j a
nyamavhuvhu	ɲ a m a v u v u
nyamazana	ɲ a m a z a n a
nyamazi	ɲ a m a z i
nyambara	ɲ a mb a r a
nyambare	ɲ a mb a r e
nyambari	ɲ a mb a r i
nyambayo	ɲ a mb a j o
nyambere	ɲ a mb e r e
nyambi	ɲ a mb i
nyambirai	ɲ a mb i r a i
nyambiro	ɲ a mb i r o
nyambo	ɲ a mb o
nyambura	ɲ a mb u r a
nyambuya	ɲ a mb u j a
nyameni	ɲ a m e n i
nyamhandu	ɲ a m̤ a nd u
nyampala	ɲ a m p a l a
nyampasa	ɲ a m p a s a
nyamu	ɲ a m u
nyamuchena	ɲ a m u t͡ʃ e n a
nyamuda	ɲ a m u d a
nyamugama	ɲ a m u ɡ a m a
nyamujara	ɲ a m u d͡ʒ a r a
nyamukapa	ɲ a m u k a p a
nyamukondiwa	ɲ a m u k o nd i w a
nyamukumbi	ɲ a m u k u mb i
nyamukuta	ɲ a m u k u t a
nyamukuwa	ɲ a m u k u w a
nyamundanda	ɲ a m u nd a nd a
nyamupachitu	ɲ a m u p a t͡ʃ i t u
nyamupingidza	ɲ a m u p i ŋɡ i d͡z a
nyamuragira	ɲ a m u r a ɡ i r a
nyamuranga	ɲ a m u r a ŋɡ a
nyamushaya	ɲ a m u ʃ a j a
nyamusi	ɲ a m u s i
nyamuswa	ɲ a m u s w a
nyamutata	ɲ a m u t a t a
nyamutekenya	ɲ a m u t e k e ɲ a
nyamutora	ɲ a m u t o r a
nyamutswa	ɲ a m u t͡s w a
nyamuzihwa	ɲ a m u z i h w a
nyamuziwa	ɲ a m u z i w a
nyamuzuwe	ɲ a m u z u w e
nyamwanga	ɲ a m w a ŋɡ a
nyamweda	ɲ a m w e d a
nyamwera	ɲ a m w e r a
nyamwezi	ɲ a m w e z i
nyandoro	ɲ a nd o r o
nyandowe	ɲ a nd o w e
nyaneka	ɲ a n e k a
nyanga	ɲ a ŋɡ a
nyangala	ɲ a ŋɡ a l a
nyangani	ɲ a ŋɡ a n i
nyangara	ɲ a ŋɡ a r a
nyangarika	ɲ a ŋɡ a r i k a
nyangata	ɲ a ŋɡ a t a
nyangate	ɲ a ŋɡ a t e
nyangombe	ɲ a ŋɡ o mb e
nyangoni	ɲ a ŋɡ o n i
nyangulu	ɲ a ŋɡ u l u
nyangwe	ɲ a ŋɡ w e
nyanhete	ɲ a n h e t e
nyanhongo	ɲ a n h o ŋɡ o
nyani	ɲ a n i
nyanisa	ɲ a n i s a
nyanisi	ɲ a n i s i
nyanja	ɲ a nd͡ʒ a
nyanya	ɲ a ɲ a
nyanyami	ɲ a ɲ a m i
nyanza	ɲ a nz a
nyanzvi	ɲ a nzʷ i
nyapadi	ɲ a p a d i
nyapara	ɲ a p a r a
nyapepo	ɲ a p e p o
nyara	ɲ a r a
nyaradzo	ɲ a r a d͡z o
nyariri	ɲ a r i r i
nyaru	ɲ a r u
nyarudhende	ɲ a r u d̤ e nd e
nyarufuru	ɲ a r u f u r u
nyarukunda	ɲ a r u k u nd a
nyarutanda	ɲ a r u t a nd a
nyaruviro	ɲ a r u ʋ i r o
nyaruwata	ɲ a r u w a t a
nyaruzhinji	ɲ a r u ʒ i nd͡ʒ i
nyarwa	ɲ a r w a
nyasa	ɲ a s a
nyasalendi	ɲ a s a l e nd i
nyashanu	ɲ a ʃ a n u
nyasulu	ɲ a s u l u
nyatando	ɲ a t a nd o
nyathi	ɲ a t h i
nyati	ɲ a t i
nyatsimba	ɲ a t͡s i mb a
nyatso	ɲ a t͡s o
nyatwa	ɲ a t w a
nyaudzo	ɲ a u d͡z o
nyaudzosingwi	ɲ a u d͡z o s i ŋɡ w i
nyauka	ɲ a u k a
nyava	ɲ a ʋ a
nyavada	ɲ a ʋ a d a
nyawa	ɲ a w a
nyawata	ɲ a w a t a
nyawira	ɲ a w i r a
nyawo	ɲ a w o
nyawodza	ɲ a w o d͡z a
nyaya	ɲ a j a
nyayo	ɲ a j o
nyazema	ɲ a z e m a
nyazika	ɲ a z i k a
nyedza	ɲ e d͡z a
nyeka	ɲ e k a
nyelele	ɲ e l e l e
nyemba	ɲ e mb a
nyembe	ɲ e mb e
nyemwerera	ɲ e m w e r e r a
nyenga	ɲ e ŋɡ a
nyenganyenga	ɲ e ŋɡ a ɲ e ŋɡ a
nyengo	ɲ e ŋɡ o
nyenje	ɲ e nd͡ʒ e
nyenya	ɲ e ɲ a
nyenyedzi	ɲ e ɲ e d͡z i
nyenza	ɲ e nz a
nyenze	ɲ e nz e
nyepura	ɲ e p u r a
nyere	ɲ e r e
nyeredzi	ɲ e r e d͡z i
nyerere	ɲ e r e r e
nyevhe	ɲ e v e
nyewe	ɲ e w e
nyheter	ɲ h e t e r
nyiha	ɲ i h a
nyii	ɲ i i
nyika	ɲ i k a
nyikadzimu	ɲ i k a d͡z i m u
nyikahuru	ɲ i k a h u r u
nyikiwa	ɲ i k i w a
nyimo	ɲ i m o
nyina	ɲ i n a
nyinde	ɲ i nd e
nyira	ɲ i r a
nyoka	ɲ o k a
nyokora	ɲ o k o r a
nyong	ɲ o ŋɡ
nyonga	ɲ o ŋɡ a
nyongana	ɲ o ŋɡ a n a
nyongodeka	ɲ o ŋɡ o d e k a
nyongola	ɲ o ŋɡ o l a
nyongolo	ɲ o ŋɡ o l o
nyonje	ɲ o nd͡ʒ e
nyope	ɲ o p e
nyora	ɲ o r a
nyore	ɲ o r e
nyorenyore	ɲ o r e ɲ o r e
nyota	ɲ o t a
nyuchi	ɲ u t͡ʃ i
nyundo	ɲ u nd o
nyundwa	ɲ u nd w a
nyungu	ɲ u ŋɡ u
nyungudika	ɲ u ŋɡ u d i k a
nyungudurwa	ɲ u ŋɡ u d u r w a
nyungurudzi	ɲ u ŋɡ u r u d͡z i
nyungurwa	ɲ u ŋɡ u r w a
nyungwa	ɲ u ŋɡ w a
nyungwe	ɲ u ŋɡ w e
nyurusi	ɲ u r u s i
nz	nz
nza	nz a
nzadi	nz a d i
nzamba	nz a mb a
nzanga	nz a ŋɡ a
nzara	nz a r a
nzema	nz e m a
nzembe	nz e mb e
nzenda	nz e nd a
nzende	nz e nd e
nzendo	nz e nd o
nzenza	nz e nz a
nzenze	nz e nz e
nzeru	nz e r u
nzeve	nz e ʋ e
nzidzi	nz i d͡z i
nzimbe	nz i mb e
nzime	nz i m e
nzinde	nz i nd e
nzinga	nz i ŋɡ a
nzira	nz i r a
nziyo	nz i j o
nzizi	nz i z i
nzo	nz o
nzombe	nz o mb e
nzori	nz o r i
nzou	nz o u
nzuma	nz u m a
nzungu	nz u ŋɡ u
nzunza	nz u nz a
nzuwa	nz u w a
nzvanyira	nzʷ a ɲ i r a
nzvari	nzʷ a r i
nzvero	nzʷ e r o
nzvimbo	nzʷ i mb o
nzvonyo	nzʷ o ɲ o
nzvovera	nzʷ o ʋ e r a
nzwara	nz w a r a
nzware	nz w a r e
nzwisa	nz w i s a
obhadhia	o b̤ a d̤ i a
obulom	o b u l o m
occupy	o u p j
oceania	o e a n i a
odzi	o d͡z i
of	o f
ogwati	o ɡ w a t i
ois	o i s
okahandja	o k a h a nd d͡ʒ a
okavango	o k a ʋ a ŋɡ o
okinawa	o k i n a w a
oliver	o l i ʋ e r
olunyaneka	o l u ɲ a n e k a
olusuba	o l u s u b a
oman	o m a n
omani	o m a n i
omar	o m a r
ombe	o mb e
omene	o m e n e
omothi	o m o t h i
omwenyo	o m w e ɲ o
once	o n e
onchocerciasis	o n t͡ʃ o e r i a s i s
onismor	o n i s m o r
online	o n l i n e
ono	o n o
onya	o ɲ a
onyeni	o ɲ e n i
onyenzi	o ɲ e nz i
oran	o r a n
orenji	o r e nd͡ʒ i
organisation	o r ɡ a n i s a t i o n
oromo	o r o m o
orora	o r o r a
oshikwanyama	o ʃ i k w a ɲ a m a
oshindonga	o ʃ i nd o ŋɡ a
ositu	o s i t u
oslo	o s l o
ostireriya	o s t i r e r i j a
ostiriya	o s t i r i j a
ostrich	o s t r i t͡ʃ
osungo	o s u ŋɡ o
oszk	o s z k
otjiherero	o t d͡ʒ i h e r e r o
otjiwarongo	o t d͡ʒ i w a r o ŋɡ o
otola	o t o l a
ottawa	o t t a w a
ouagadougou	o u a ɡ a d o u ɡ o u
oued	o u e d
ouidah	o u i d a h
oushima	o u ʃ i m a
ouvara	o u ʋ a r a
ovanhaneka	o ʋ a n h a n e k a
oxide	o i d e
oxides	o i d e s
oxygen	o j ɡ e n
oywecha	o j w e t͡ʃ a
pa	p a
pabonde	p a b o nd e
pachena	p a t͡ʃ e n a
pachikama	p a t͡ʃ i k a m a
pachokudya	p a t͡ʃ o k u d j a
pachoto	p a t͡ʃ o t o
padan	p a d a n
padera	p a d e r a
padhuze	p a d̤ u z e
padiki	p a d i k i
padivi	p a d i ʋ i
padyo	p a d j o
page	p a ɡ e
pagibete	p a ɡ i b e t e
pago	p a ɡ o
pagonya	p a ɡ o ɲ a
pahuro	p a h u r o
pahushamwari	p a h u ʃ a m w a r i
pakasungwa	p a k a s u ŋɡ w a
pakati	p a k a t i
pakawondongwa	p a k a w o nd o ŋɡ w a
pakistan	p a k i s t a n
pakudya	p a k u d j a
pakugara	p a k u ɡ a r a
pakureva	p a k u r e ʋ a
pakutanga	p a k u t a ŋɡ a
pakutsenga	p a k u t͡s e ŋɡ a
pakuvamba	p a k u ʋ a mb a
palace	p a l a e
palau	p a l a u
palestine	p a l e s t i n e
palikir	p a l i k i r
pamazita	p a m a z i t a
pamazwi	p a m a z w i
pamba	p a mb a
pambanya	p a mb a ɲ a
pamberi	p a mb e r i
pambo	p a mb o
pambuka	p a mb u k a
pambungano	p a mb u ŋɡ a n o
pambura	p a mb u r a
pamhamberengi	p a m̤ a mb e r e ŋɡ i
pamhene	p a m̤ e n e
pamindanda	p a m i nd a nd a
pamoto	p a m o t o
pamudzungurukwa	p a m u d͡z u ŋɡ u r u k w a
pamuhambo	p a m u h a mb o
pamusana	p a m u s a n a
pamusoro	p a m u s o r o
pamuviri	p a m u ʋ i r i
pamwe	p a m w e
pamwechete	p a m w e t͡ʃ e t e
panama	p a n a m a
pande	p a nd e
pandemic	p a nd e m i
pane	p a n e
panganai	p a ŋɡ a n a i
pangani	p a ŋɡ a n i
pangu	p a ŋɡ u
panhaka	p a n h a k a
panhu	p a n h u
panjodzi	p a nd͡ʒ o d͡z i
panodzunguruka	p a n o d͡z u ŋɡ u r u k a
panosangana	p a n o s a ŋɡ a n a
panther	p a n t h e r
panze	p a nz e
papeet	p a p e e t
papfupi	p a p͡f u p i
papua	p a p u a
para	p a r a
paradise	p a r a d i s e
paraguay	p a r a ɡ u a j
paragwai	p a r a ɡ w a i
parakou	p a r a k o u
paramaribo	p a r a m a r i b o
paranormal	p a r a n o r m a l
parasetamoro	p a r a s e t a m o r o
parere	p a r e r e
pareto	p a r e t o
paris	p a r i s
park	p a r k
parliament	p a r l i a m e n t
parwizi	p a r w i z i
paseri	p a s e r i
pasherufu	p a ʃ e r u f u
pashure	p a ʃ u r e
pasi	p a s i
pasichigare	p a s i t͡ʃ i ɡ a r e
pasifiki	p a s i f i k i
pasika	p a s i k a
pasirose	p a s i r o s e
passion	p a s s i o n
patana	p a t a n a
pathisa	p a t h i s a
patricia	p a t r i i a
patrick	p a t r i k
patsanza	p a t͡s a nz a
paul	p a u l
pauline	p a u l i n e
pauya	p a u j a
pauzima	p a u z i m a
pauzuru	p a u z u r u
pavi	p a ʋ i
pawa	p a w a
pays	p a j s
paz	p a z
pazhe	p a ʒ e
pazviito	p a zʷ i i t o
pazvivakwa	p a zʷ i ʋ a k w a
peanuts	p e a n u t͡s
pedo	p e d o
pedu	p e d u
pedyo	p e d j o
peji	p e d͡ʒ i
pemazita	p e m a z i t a
pemba	p e mb a
pembe	p e mb e
pendere	p e nd e r e
pendhi	p e nd h i
penembe	p e n e mb e
penh	p e n h
penhalonga	p e n h a l o ŋɡ a
penti	p e n t i
penyu	p e ɲ u
penzura	p e nz u r a
pepanhau	p e p a n h a u
pepu	p e p u
pepulani	p e p u l a n i
pereka	p e r e k a
pereke	p e r e k e
periodic	p e r i o d i
perpetua	p e r p e t u a
pertussis	p e r t u s s i s
peru	p e r u
perusiya	p e r u s i j a
pesvedzero	p e sʷ e d͡z e r o
peter	p e t e r
petina	p e t i n a
petit	p e t i t
petro	p e t r o
petsoka	p e t͡s o k a
petter	p e t t e r
pezuru	p e z u r u
pfacha	p͡f a t͡ʃ a
pfambi	p͡f a mb i
pfari	p͡f a r i
pfihwa	p͡f i h w a
pfimba	p͡f i mb a
pfimbi	p͡f i mb i
pfini	p͡f i n i
pfocho	p͡f o t͡ʃ o
pfugama	p͡f u ɡ a m a
pfuka	p͡f u k a
pfuko	p͡f u k o
pfuma	p͡f u m a
pfumba	p͡f u mb a
pfumbamuromo	p͡f u mb a m u r o m o
pfumbamwe	p͡f u mb a m w e
pfumbi	p͡f u mb i
pfumbika	p͡f u mb i k a
pfumbu	p͡f u mb u
pfumo	p͡f u m o
pfumvudza	p͡f u mʷ u d͡z a
pfumvura	p͡f u mʷ u r a
pfunda	p͡f u nd a
pfundo	p͡f u nd o
pfungo	p͡f u ŋɡ o
pfungwa	p͡f u ŋɡ w a
pfungwe	p͡f u ŋɡ w e
pfunha	p͡f u n h a
pfupa	p͡f u p a
pfupi	p͡f u p i
pfupiso	p͡f u p i s o
pfuranondo	p͡f u r a n o nd o
pfuti	p͡f u t i
pfutsi	p͡f u t͡s i
pfutso	p͡f u t͡s o
philippines	p h i l i p p i n e s
phiri	p h i r i
phnom	p h n o m
phones	p h o n e s
phuien	p h u i e n
physics	p h j s i s
pichilemu	p i t͡ʃ i l e m u
pichinglis	p i t͡ʃ i ŋɡ l i s
pietermaritzburg	p i e t e r m a r i t z b u r ɡ
pike	p i k e
pikirai	p i k i r a i
pima	p i m a
pimachisi	p i m a t͡ʃ i s i
pimadanho	p i m a d a n h o
pimagonyanhatu	p i m a ɡ o ɲ a n h a t u
pimagonyonhatu	p i m a ɡ o ɲ o n h a t u
pimamuganhu	p i m a m u ɡ a n h u
pimanyedzi	p i m a ɲ e d͡z i
pimanyika	p i m a ɲ i k a
pimanzvimbo	p i m a nzʷ i mb o
pimba	p i mb a
pindama	p i nd a m a
piri	p i r i
pirikira	p i r i k i r a
piritsi	p i r i t͡s i
pito	p i t o
pizza	p i z z a
poda	p o d a
podgorica	p o d ɡ o r i a
podoko	p o d o k o
point	p o i n t
pokolo	p o k o l o
pokomo	p o k o m o
pokupinda	p o k u p i nd a
poland	p o l a nd
polandi	p o l a nd i
polynesia	p o l j n e s i a
pombi	p o mb i
ponde	p o nd e
pondola	p o nd o l a
pondozi	p o nd o z i
ponga	p o ŋɡ a
pongo	p o ŋɡ o
pono	p o n o
pore	p o r e
porepore	p o r e p o r e
port	p o r t
portia	p o r t i a
porto	p o r t o
portugal	p o r t u ɡ a l
portuguese	p o r t u ɡ u e s e
poseidon	p o s e i d o n
posi	p o s i
pote	p o t e
potera	p o t e r a
poto	p o t o
potonjere	p o t o nd͡ʒ e r e
potse	p o t͡s e
poyindi	p o j i nd i
pr	p r
praagh	p r a a ɡ h
prague	p r a ɡ u e
praia	p r a i a
prayzah	p r a j z a h
premier	p r e m i e r
pretoria	p r e t o r i a
prince	p r i n e
principe	p r i n i p e
pristina	p r i s t i n a
protea	p r o t e a
provhinzi	p r o v i nz i
province	p r o ʋ i n e
psychologic	p s j t͡ʃ o l o ɡ i
psychological	p s j t͡ʃ o l o ɡ i a l
psychonesis	p s j t͡ʃ o n e s i s
pular	p u l a r
pundutso	p u nd u t͡s o
punga	p u ŋɡ a
pungu	p u ŋɡ u
pungwe	p u ŋɡ w e
puranga	p u r a ŋɡ a
purazi	p u r a z i
puresha	p u r e ʃ a
purinzipe	p u r i nz i p e
purira	p u r i r a
putugaro	p u t u ɡ a r o
puvira	p u ʋ i r a
pwambwa	p w a mb w a
pwere	p w e r e
pyam	p j a m
pyongyang	p j o ŋɡ j a ŋɡ
pyramid	p j r a m i d
pythagoras	p j t h a ɡ o r a s
qatar	a t a r
qina	i n a
qiniso	i n i s o
queenstown	u e e n s t o w n
quilicura	u i l i u r a
quito	u i t o
ra	r a
rabat	r a b a t
rabelani	r a b e l a n i
rabvukwa	r a b͡v u k w a
radanurwa	r a d a n u r w a
radian	r a d i a n
radiation	r a d i a t i o n
radio	r a d i o
rafamoyo	r a f a m o j o
rakadandiranyika	r a k a d a nd i r a ɲ i k a
rakadzukwa	r a k a d͡z u k w a
rakafanira	r a k a f a n i r a
rakakomberedza	r a k a k o mb e r e d͡z a
rakakosha	r a k a k o ʃ a
rakakukuta	r a k a k u k u t a
rakatsarukana	r a k a t͡s a r u k a n a
rakisombhegi	r a k i s o mb h e ɡ i
rakombora	r a k o mb o r a
rakurumbi	r a k u r u mb i
ralph	r a l p h
ramallah	r a m a l l a h
ramaphosa	r a m a p h o s a
ramaslow	r a m a s l o w
rambirira	r a mb i r i r a
ramhanya	r a m̤ a ɲ a
ramorimoni	r a m o r i m o n i
ramormoni	r a m o r m o n i
ramwari	r a m w a r i
ran	r a n
randfontein	r a nd f o n t e i n
randitemesa	r a nd i t e m e s a
rangi	r a ŋɡ i
rangu	r a ŋɡ u
rangwanda	r a ŋɡ w a nd a
rangwane	r a ŋɡ w a n e
ranjisi	r a nd͡ʒ i s i
ranoah	r a n o a h
ranzi	r a nz i
raosi	r a o s i
rapameso	r a p a m e s o
rapapfungwa	r a p a p͡f u ŋɡ w a
rapper	r a p p e r
rapythagoras	r a p j t h a ɡ o r a s
rasudurukwa	r a s u d u r u k w a
rata	r a t a
ratimba	r a t i mb a
ratisai	r a t i s a i
rativhiya	r a t i v i j a
rawaya	r a w a j a
raymond	r a j m o nd
raza	r a z a
razarurwa	r a z a r u r w a
razemba	r a z e mb a
razio	r a z i o
razunguzwa	r a z u ŋɡ u z w a
re	r e
reagan	r e a ɡ a n
reakitiki	r e a k i t i k i
reatlantic	r e a t l a n t i
rebudiriro	r e b u d i r i r o
recancer	r e a n e r
recapricon	r e a p r i o n
rechadenga	r e t͡ʃ a d e ŋɡ a
rechakunga	r e t͡ʃ a k u ŋɡ a
rechamhembe	r e t͡ʃ a m̤ e mb e
rechenjedzo	r e t͡ʃ e nd͡ʒ e d͡z o
